Unnamed: 0,user_id,name,email,company,role,verified,item_id,item_name,category,description,price,supplier,stock,invoice_id,vendor_id,invoice_date,due_date,amount,status,related_item_id,from,to,subject,body,email_type,generated_reply,response_date,summary,previous_interactions,phone,address,timestamp,reply_text,action_taken
35.0,5060.0,Jeremiah Hill,anthonytaylor@hotmail.com,Ford LLC,Finance Officer,True,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,50.0,INV-5828,V4972,2025-09-05,2025-10-05,105000.0,Pending,C104,anthonytaylor@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-5828,"Hello, could you confirm the status of invoice INV-5828 for Landing Gear Tire?",Invoice Query,"Dear Jeremiah Hill, the payment status for invoice INV-5828 is Pending.",2025-09-06,Jeremiah Hill requested status of INV-5828 for Landing Gear Tire; response sent confirming Pending.,"[{'uuid': '4757f064-62b5-46aa-bdb4-c8bc7ade0e25', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9960845255.0,"944, Main Street, City50",,,
36.0,3909.0,Thomas Burns,romansean@yahoo.com,Meyer Inc,Procurement Manager,True,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,40.0,INV-1372,V7288,2025-08-02,2025-09-01,84000.0,Paid,C104,romansean@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-1372,"Hello, could you confirm the status of invoice INV-1372 for Landing Gear Tire?",Invoice Query,"Dear Thomas Burns, the payment status for invoice INV-1372 is Paid.",2025-08-03,Thomas Burns requested status of INV-1372 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': 'e780fa62-213e-40af-9cc8-7c1061d7faad', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9087263703.0,"433, Main Street, City29",,,
37.0,6673.0,Kristin Butler,stewartronald@hotmail.com,"Mitchell, Larson and Schneider",Engineer,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,16.0,INV-3425,V7173,2025-08-09,2025-09-08,23212.0,Paid,C101,stewartronald@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-3425,"Hello, could you confirm the status of invoice INV-3425 for Hydraulic Pump?",Invoice Query,"Dear Kristin Butler, the payment status for invoice INV-3425 is Paid.",2025-08-10,Kristin Butler requested status of INV-3425 for Hydraulic Pump; response sent confirming Paid.,"[{'uuid': '811b386d-9405-4b45-98ba-2347679e9f0b', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",7331099725.0,"703, Main Street, City11",,,
38.0,9599.0,Penny Moss,harrisscott@dillon.biz,Perez and Sons,Finance Officer,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,5.0,INV-1456,V4553,2025-07-10,2025-08-09,7253.75,Pending,C101,harrisscott@dillon.biz,support@aerosupply.com,Invoice status inquiry INV-1456,"Hello, could you confirm the status of invoice INV-1456 for Hydraulic Pump?",Invoice Query,"Dear Penny Moss, the payment status for invoice INV-1456 is Pending.",2025-07-11,Penny Moss requested status of INV-1456 for Hydraulic Pump; response sent confirming Pending.,"[{'uuid': '828a63b0-d24d-4450-a79f-cd516bff704d', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",6507414300.0,"751, Main Street, City23",,,
39.0,5555.0,Daniel Wheeler,wolfthomas@price-wilson.com,Howard-Barber,Procurement Manager,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,7.0,INV-6625,V9666,2025-08-04,2025-09-03,10155.25,Paid,C101,wolfthomas@price-wilson.com,support@aerosupply.com,Invoice status inquiry INV-6625,"Hello, could you confirm the status of invoice INV-6625 for Hydraulic Pump?",Invoice Query,"Dear Daniel Wheeler, the payment status for invoice INV-6625 is Paid.",2025-08-05,Daniel Wheeler requested status of INV-6625 for Hydraulic Pump; response sent confirming Paid.,"[{'uuid': 'a6a25062-f30e-4771-8740-0a20cc924e8d', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",6188809189.0,"804, Main Street, City7",,,
40.0,5878.0,Timothy Mckee,deborah41@yahoo.com,Stone Ltd,Procurement Manager,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,24.0,INV-1039,V1185,2025-07-18,2025-08-17,210006.0,Paid,C103,deborah41@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-1039,"Hello, could you confirm the status of invoice INV-1039 for Jet Fuel Pump?",Invoice Query,"Dear Timothy Mckee, the payment status for invoice INV-1039 is Paid.",2025-07-19,Timothy Mckee requested status of INV-1039 for Jet Fuel Pump; response sent confirming Paid.,"[{'uuid': '479f22f4-d772-4b4f-817b-f6088dbb3765', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",7125067330.0,"339, Main Street, City19",,,
41.0,5289.0,Cynthia Chang,carterscott@smith.net,Johnson-Richards,Finance Officer,True,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,19.0,INV-4332,V8791,2025-06-25,2025-07-25,39900.0,Overdue,C104,carterscott@smith.net,support@aerosupply.com,Invoice status inquiry INV-4332,"Hello, could you confirm the status of invoice INV-4332 for Landing Gear Tire?",Invoice Query,"Dear Cynthia Chang, the payment status for invoice INV-4332 is Overdue.",2025-06-26,Cynthia Chang requested status of INV-4332 for Landing Gear Tire; response sent confirming Overdue.,"[{'uuid': '35e7593a-3459-42c7-aafb-676e15561c31', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9699921702.0,"984, Main Street, City5",,,
42.0,6998.0,Felicia Gomez,michellewilliams@wilson.com,Smith Inc,Supply Chain Lead,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,6.0,INV-3701,V6120,2025-06-26,2025-07-26,33603.0,Overdue,C102,michellewilliams@wilson.com,support@aerosupply.com,Invoice status inquiry INV-3701,"Hello, could you confirm the status of invoice INV-3701 for Avionics Display?",Invoice Query,"Dear Felicia Gomez, the payment status for invoice INV-3701 is Overdue.",2025-06-27,Felicia Gomez requested status of INV-3701 for Avionics Display; response sent confirming Overdue.,"[{'uuid': '42ddca17-6c2f-4092-868b-773419156af4', 'context': 'User requested catalog details for Avionics Display (C102)'}]",7733126186.0,"876, Main Street, City1",,,
43.0,7589.0,Michael Smith,pobrien@zimmerman.com,"Harris, Mcdowell and Hess",Supply Chain Lead,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,33.0,INV-6352,V8174,2025-07-20,2025-08-19,47874.75,Overdue,C101,pobrien@zimmerman.com,support@aerosupply.com,Invoice status inquiry INV-6352,"Hello, could you confirm the status of invoice INV-6352 for Hydraulic Pump?",Invoice Query,"Dear Michael Smith, the payment status for invoice INV-6352 is Overdue.",2025-07-21,Michael Smith requested status of INV-6352 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': '9a5c95cc-2583-4421-a6e7-b8dec1468920', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",9568609944.0,"656, Main Street, City10",,,
44.0,7658.0,Eugene Davis,nguyenlindsey@hernandez.com,"Nicholson, Hernandez and Garcia",Supply Chain Lead,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,8.0,INV-2099,V4667,2025-07-08,2025-08-07,16800.0,Pending,C104,nguyenlindsey@hernandez.com,support@aerosupply.com,Invoice status inquiry INV-2099,"Hello, could you confirm the status of invoice INV-2099 for Landing Gear Tire?",Invoice Query,"Dear Eugene Davis, the payment status for invoice INV-2099 is Pending.",2025-07-09,Eugene Davis requested status of INV-2099 for Landing Gear Tire; response sent confirming Pending.,"[{'uuid': '3ebc49f7-9423-4b11-a6ae-5fcf8135f264', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9584326199.0,"597, Main Street, City33",,,
45.0,7729.0,Joseph Porter,dale59@gmail.com,"Wells, Luna and Pena",Engineer,True,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,25.0,INV-4525,V8350,2025-07-27,2025-08-26,380024.75,Pending,C105,dale59@gmail.com,support@aerosupply.com,Invoice status inquiry INV-4525,"Hello, could you confirm the status of invoice INV-4525 for Flight Control Computer?",Invoice Query,"Dear Joseph Porter, the payment status for invoice INV-4525 is Pending.",2025-07-28,Joseph Porter requested status of INV-4525 for Flight Control Computer; response sent confirming Pending.,"[{'uuid': '1a2d14f8-771c-43bd-a363-2e0b7a82f04b', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",9112515820.0,"501, Main Street, City48",,,
46.0,3782.0,Joshua Stevenson,lhuerta@gmail.com,Lee LLC,Engineer,True,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,23.0,INV-5990,V1336,2025-09-13,2025-10-13,128811.5,Overdue,C102,lhuerta@gmail.com,support@aerosupply.com,Invoice status inquiry INV-5990,"Hello, could you confirm the status of invoice INV-5990 for Avionics Display?",Invoice Query,"Dear Joshua Stevenson, the payment status for invoice INV-5990 is Overdue.",2025-09-14,Joshua Stevenson requested status of INV-5990 for Avionics Display; response sent confirming Overdue.,"[{'uuid': '1ec62f96-b2ee-4a8a-abd3-abd531f99315', 'context': 'User requested catalog details for Avionics Display (C102)'}]",9229079672.0,"983, Main Street, City15",,,
47.0,6366.0,Melissa Garner,jacqueline78@faulkner.info,"Dunn, Gallegos and Wallace",Supply Chain Lead,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,32.0,INV-6842,V7736,2025-08-01,2025-08-31,179216.0,Paid,C102,jacqueline78@faulkner.info,support@aerosupply.com,Invoice status inquiry INV-6842,"Hello, could you confirm the status of invoice INV-6842 for Avionics Display?",Invoice Query,"Dear Melissa Garner, the payment status for invoice INV-6842 is Paid.",2025-08-02,Melissa Garner requested status of INV-6842 for Avionics Display; response sent confirming Paid.,"[{'uuid': '573d8a35-58cc-4428-a50c-9ff699562b96', 'context': 'User requested catalog details for Avionics Display (C102)'}]",7105319896.0,"185, Main Street, City45",,,
48.0,2159.0,Matthew Martin,jessica68@hutchinson.com,"Byrd, Smith and Cox",Finance Officer,True,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,5.0,INV-5021,V9897,2025-08-14,2025-09-13,43751.25,Overdue,C103,jessica68@hutchinson.com,support@aerosupply.com,Invoice status inquiry INV-5021,"Hello, could you confirm the status of invoice INV-5021 for Jet Fuel Pump?",Invoice Query,"Dear Matthew Martin, the payment status for invoice INV-5021 is Overdue.",2025-08-15,Matthew Martin requested status of INV-5021 for Jet Fuel Pump; response sent confirming Overdue.,"[{'uuid': 'a582a8f2-822c-460d-8e8a-d728a78e84a3', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",9843466810.0,"537, Main Street, City42",,,
49.0,4743.0,Jose Mayo,robbinsabigail@david.net,"Baker, Mccann and Morales",Engineer,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,11.0,INV-2584,V3875,2025-08-22,2025-09-21,61605.5,Overdue,C102,robbinsabigail@david.net,support@aerosupply.com,Invoice status inquiry INV-2584,"Hello, could you confirm the status of invoice INV-2584 for Avionics Display?",Invoice Query,"Dear Jose Mayo, the payment status for invoice INV-2584 is Overdue.",2025-08-23,Jose Mayo requested status of INV-2584 for Avionics Display; response sent confirming Overdue.,"[{'uuid': 'dad241ce-2108-4772-9023-604367d01da7', 'context': 'User requested catalog details for Avionics Display (C102)'}]",6326131882.0,"666, Main Street, City6",,,
50.0,6420.0,James Anderson,chall@gonzalez.com,Ray-Jimenez,Engineer,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,26.0,INV-4307,V1886,2025-07-08,2025-08-07,145613.0,Pending,C102,chall@gonzalez.com,support@aerosupply.com,Invoice status inquiry INV-4307,"Hello, could you confirm the status of invoice INV-4307 for Avionics Display?",Invoice Query,"Dear James Anderson, the payment status for invoice INV-4307 is Pending.",2025-07-09,James Anderson requested status of INV-4307 for Avionics Display; response sent confirming Pending.,"[{'uuid': '9dc4c43d-6666-4965-ac23-934ab46ea24d', 'context': 'User requested catalog details for Avionics Display (C102)'}]",6650223483.0,"629, Main Street, City17",,,
51.0,5379.0,Kurt Thompson,kristinmoore@mcfarland-armstrong.com,Jackson LLC,Supply Chain Lead,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,25.0,INV-4039,V2696,2025-07-13,2025-08-12,218756.25,Paid,C103,kristinmoore@mcfarland-armstrong.com,support@aerosupply.com,Invoice status inquiry INV-4039,"Hello, could you confirm the status of invoice INV-4039 for Jet Fuel Pump?",Invoice Query,"Dear Kurt Thompson, the payment status for invoice INV-4039 is Paid.",2025-07-14,Kurt Thompson requested status of INV-4039 for Jet Fuel Pump; response sent confirming Paid.,"[{'uuid': '0e54c872-5410-4b0e-92c2-d93ef71f9881', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",7075611410.0,"593, Main Street, City7",,,
52.0,5833.0,Stephanie Wilson,walkerbenjamin@yahoo.com,Price Inc,Finance Officer,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,49.0,INV-9200,V7932,2025-07-13,2025-08-12,71086.75,Overdue,C101,walkerbenjamin@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-9200,"Hello, could you confirm the status of invoice INV-9200 for Hydraulic Pump?",Invoice Query,"Dear Stephanie Wilson, the payment status for invoice INV-9200 is Overdue.",2025-07-14,Stephanie Wilson requested status of INV-9200 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': '996c4d02-4a18-40be-8c60-61d3fe25a1f7', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",9106678902.0,"113, Main Street, City21",,,
53.0,9372.0,Casey Lewis,osmith@hotmail.com,"Weber, Miller and Carpenter",Engineer,True,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,27.0,INV-7229,V4991,2025-08-07,2025-09-06,410426.73,Paid,C105,osmith@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-7229,"Hello, could you confirm the status of invoice INV-7229 for Flight Control Computer?",Invoice Query,"Dear Casey Lewis, the payment status for invoice INV-7229 is Paid.",2025-08-08,Casey Lewis requested status of INV-7229 for Flight Control Computer; response sent confirming Paid.,"[{'uuid': '354abf27-bcfd-4530-a3e2-ba64ebd3dccd', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",9119186238.0,"312, Main Street, City45",,,
54.0,8294.0,Jodi Miller,robinsonerica@martin-aguilar.com,Maxwell-Brennan,Supply Chain Lead,True,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,35.0,INV-1888,V6613,2025-08-24,2025-09-23,73500.0,Pending,C104,robinsonerica@martin-aguilar.com,support@aerosupply.com,Invoice status inquiry INV-1888,"Hello, could you confirm the status of invoice INV-1888 for Landing Gear Tire?",Invoice Query,"Dear Jodi Miller, the payment status for invoice INV-1888 is Pending.",2025-08-25,Jodi Miller requested status of INV-1888 for Landing Gear Tire; response sent confirming Pending.,"[{'uuid': 'afe92deb-0c19-424f-a9eb-5fb043768802', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",8492553387.0,"908, Main Street, City34",,,
55.0,8520.0,Diane Fields,carolinejackson@nelson.biz,Morgan Group,Engineer,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,18.0,INV-5842,V8894,2025-07-16,2025-08-15,26113.5,Pending,C101,carolinejackson@nelson.biz,support@aerosupply.com,Invoice status inquiry INV-5842,"Hello, could you confirm the status of invoice INV-5842 for Hydraulic Pump?",Invoice Query,"Dear Diane Fields, the payment status for invoice INV-5842 is Pending.",2025-07-17,Diane Fields requested status of INV-5842 for Hydraulic Pump; response sent confirming Pending.,"[{'uuid': '18f61b47-8ae1-4148-b7d6-f201aea97646', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",7568609528.0,"359, Main Street, City28",,,
56.0,6909.0,Taylor Chapman,andersonpaul@gmail.com,Rice-Diaz,Finance Officer,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,13.0,INV-2086,V5375,2025-09-13,2025-10-13,18859.75,Overdue,C101,andersonpaul@gmail.com,support@aerosupply.com,Invoice status inquiry INV-2086,"Hello, could you confirm the status of invoice INV-2086 for Hydraulic Pump?",Invoice Query,"Dear Taylor Chapman, the payment status for invoice INV-2086 is Overdue.",2025-09-14,Taylor Chapman requested status of INV-2086 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': 'ecf02027-a22b-426a-9cd2-04277cd315b9', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",7125490334.0,"424, Main Street, City4",,,
57.0,9397.0,Mrs. Savannah Norman DVM,lrose@miller-ramirez.net,Kim-Hull,Supply Chain Lead,True,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,4.0,INV-5974,V6776,2025-07-06,2025-08-05,22402.0,Paid,C102,lrose@miller-ramirez.net,support@aerosupply.com,Invoice status inquiry INV-5974,"Hello, could you confirm the status of invoice INV-5974 for Avionics Display?",Invoice Query,"Dear Mrs. Savannah Norman DVM, the payment status for invoice INV-5974 is Paid.",2025-07-07,Mrs. Savannah Norman DVM requested status of INV-5974 for Avionics Display; response sent confirming Paid.,"[{'uuid': '38679d95-ebae-437c-91df-65740ad8227c', 'context': 'User requested catalog details for Avionics Display (C102)'}]",6426227224.0,"761, Main Street, City19",,,
58.0,7381.0,Melinda Roberts,frodriguez@hotmail.com,Flores LLC,Procurement Manager,False,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,17.0,INV-8610,V4890,2025-06-23,2025-07-23,258416.83,Paid,C105,frodriguez@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-8610,"Hello, could you confirm the status of invoice INV-8610 for Flight Control Computer?",Invoice Query,"Dear Melinda Roberts, the payment status for invoice INV-8610 is Paid.",2025-06-24,Melinda Roberts requested status of INV-8610 for Flight Control Computer; response sent confirming Paid.,"[{'uuid': 'dc67ef23-6113-4420-9b50-5f863ef3a4dd', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",6239743963.0,"933, Main Street, City1",,,
